Date_time,Real Data,AR,LSTM univariado
2018-03-22 09:00:00,711.31,582.1865361000001,587.3847764968872
2018-03-22 10:00:00,913.84,783.60463099,816.8524189174176
2018-03-22 11:00:00,1039.73,939.1517417299999,896.5443174040317
2018-03-22 12:00:00,450.46,1037.3486742299997,865.5697135484219
2018-03-22 13:00:00,760.13,504.0759032499999,459.56410994768146
2018-03-22 14:00:00,503.14,556.4874692799998,586.4576302671433
2018-03-22 15:00:00,309.16,240.37895036000006,337.3926547980309
2018-03-22 16:00:00,38.48,170.42788030999998,187.22847773194314
2018-03-22 17:00:00,60.23,64.66240785,45.51777609854937
2018-03-23 08:00:00,230.37,319.76255838000003,387.7604054456949
2018-03-23 09:00:00,279.91,529.0134647200001,500.5637797540426
2018-03-23 10:00:00,527.46,563.9451141200001,477.8753529292345
2018-03-23 11:00:00,493.07,736.8257060899998,572.8862229913474
2018-03-23 12:00:00,83.37,573.1083932500001,490.99962833404544
2018-03-23 13:00:00,57.52,340.24384684,245.95698569118977
2018-03-23 14:00:00,64.92,162.00801998000003,180.25272031098604
2018-03-23 15:00:00,57.46,56.59659125000003,132.20562500193716
2018-03-23 16:00:00,34.26,40.60009872000002,87.94291049525143
2018-03-23 17:00:00,57.5,90.64067644,107.83329122543336
2018-03-24 08:00:00,316.87,266.20006423999996,312.19725311279296
2018-03-24 09:00:00,689.95,521.7873479599999,437.90742364883425
2018-03-24 10:00:00,984.06,734.2082260000001,642.7278924143314
2018-03-24 11:00:00,472.04,831.68576159,754.6710048723221
2018-03-24 12:00:00,86.99,279.7760632499999,410.0870199608803
2018-03-24 13:00:00,39.13,201.33690365,195.24577046245338
2018-03-24 14:00:00,55.12,67.81097770999999,116.10458368331194
2018-03-24 15:00:00,310.31,109.06883855999999,78.03936982378364
2018-03-24 16:00:00,362.81,237.38785928000004,143.33667069107295
2018-03-24 17:00:00,72.38,325.56473911999996,195.76057379364968
2018-03-25 08:00:00,540.08,322.70230214,276.89912683546544
2018-03-25 09:00:00,780.07,687.7186834,564.7780311709643
2018-03-25 10:00:00,848.35,813.4048979199998,716.1882796168328
2018-03-25 11:00:00,558.5,626.10568119,668.4910417342186
2018-03-25 12:00:00,566.89,249.70637578999998,405.78644531786443
2018-03-25 13:00:00,419.72,335.3785356699999,398.37242380321027
2018-03-25 14:00:00,652.5,312.36112518000004,274.2526637622714
2018-03-25 15:00:00,759.48,517.65470127,355.0963063645363
2018-03-25 16:00:00,175.17,527.2762629300001,356.57682288587097
2018-03-25 17:00:00,35.42,190.33832664,108.25058398783207
2018-03-26 08:00:00,526.43,356.34384581999996,324.4084447985888
2018-03-26 09:00:00,747.64,716.4266124999999,648.0160261130333
2018-03-26 10:00:00,930.03,844.59467372,800.3353354203701
2018-03-26 11:00:00,781.69,664.5014278599999,799.4063701593876
2018-03-26 12:00:00,239.57,510.9931880999999,596.1295592880249
2018-03-26 13:00:00,183.19,260.12715550999997,306.9301781988144
2018-03-26 14:00:00,476.99,318.34217308,198.33000789016486
2018-03-26 15:00:00,381.56,465.38994656,318.9234009683132
2018-03-26 16:00:00,103.45,274.6179480999999,214.5656662657857
2018-03-26 17:00:00,47.18,108.96626802000003,71.0661266887933
2018-03-27 08:00:00,450.29,371.15696633000005,366.5899951708317
2018-03-27 09:00:00,744.87,694.1505353399998,636.7532843112946
2018-03-27 10:00:00,982.84,829.3720330500001,822.3373578035831
2018-03-27 11:00:00,777.73,729.3402635899998,873.2420374989509
2018-03-27 12:00:00,659.91,519.58155312,647.1663286364079
2018-03-27 13:00:00,400.8,507.69991315999994,546.4360395652055
2018-03-27 14:00:00,713.94,441.73514931999995,336.70425641834737
2018-03-27 15:00:00,442.42,569.5643922800001,450.17664942741396
2018-03-27 16:00:00,54.72,207.46806562,208.59565821290016
2018-03-27 17:00:00,66.5,86.53470658999996,45.95133957065642
2018-03-28 08:00:00,256.77,384.05777385,386.6003532546759
2018-03-28 09:00:00,676.37,602.7859303300002,505.7053764939308
2018-03-28 10:00:00,706.23,848.7989853199998,778.2827999389172
2018-03-28 11:00:00,736.22,637.4069961899997,725.0703293037415
2018-03-28 12:00:00,1030.3,547.8296204099997,630.4816843771935
2018-03-28 13:00:00,308.66,740.5816099199997,728.500882294178
2018-03-28 14:00:00,497.72,400.8415387500001,282.1943267709017
2018-03-28 15:00:00,147.91,357.4326174600001,360.27193997740744
2018-03-28 16:00:00,78.1,9.462201830000005,95.16134242504836
2018-03-28 17:00:00,11.65,122.43227644999996,48.48395140260458
2018-03-29 08:00:00,203.97,260.46408503,366.0027279317379
2018-03-29 09:00:00,333.09,548.5169514699999,465.76361327826976
2018-03-29 10:00:00,471.66,614.19045448,505.86950908184053
2018-03-29 11:00:00,391.52,573.20607464,530.5556519830227
2018-03-29 12:00:00,548.28,529.91018373,409.85418396234513
2018-03-29 13:00:00,457.8,424.41051326,443.70415148556236
2018-03-29 14:00:00,205.05,484.23691828,351.2057483589649
2018-03-29 15:00:00,156.21,100.72177360999999,186.07766062259674
2018-03-29 16:00:00,38.75,71.55244826999997,104.19229031324387
2018-03-29 17:00:00,34.8,87.99058836,52.62787072554231
2018-03-30 08:00:00,294.96,214.28471191000008,335.81558969557284
2018-03-30 09:00:00,453.29,477.26530354000005,506.78423692524433
2018-03-30 10:00:00,572.33,578.2096322900001,577.7368097144365
2018-03-30 11:00:00,584.63,599.8665678300001,573.076801494956
2018-03-30 12:00:00,670.01,658.3718765599999,495.73691039979457
2018-03-30 13:00:00,456.01,461.9406411499999,490.4241148352623
2018-03-30 14:00:00,140.15,381.04929044999994,327.43094010829924
2018-03-30 15:00:00,30.36,73.43770353999997,128.19044586583973
2018-03-30 16:00:00,40.35,33.63470558,48.44862021893263
2018-03-30 17:00:00,25.47,114.03637896000001,45.206542477235196
2018-03-31 08:00:00,263.53,248.26073142999996,303.41888820648194
2018-03-31 09:00:00,157.69,423.94461038999987,461.6106600165367
2018-03-31 10:00:00,240.54,400.79413792,361.0011965972185
2018-03-31 11:00:00,527.68,414.6552915399999,335.76045905649664
2018-03-31 12:00:00,388.45,578.9916287699999,443.7727499520779
2018-03-31 13:00:00,241.87,364.6115974400001,317.97981349468233
2018-03-31 14:00:00,72.83,158.03874933999998,214.7374597737193
2018-03-31 15:00:00,33.92,42.024771129999976,104.83836998060346
2018-03-31 16:00:00,84.05,61.03206512,62.01506014019251
2018-03-31 17:00:00,54.5,146.8281990600001,74.51776907265186
2018-04-01 08:00:00,220.24,240.85972009999995,312.1923907023668
2018-04-01 09:00:00,818.78,330.84650882000005,386.53602251529696
2018-04-01 10:00:00,745.1,751.3420685499998,779.7695781254769
2018-04-01 11:00:00,194.8,704.89103815,644.8868026435375
2018-04-01 12:00:00,195.07,308.09867722999996,320.8102261018753
2018-04-01 13:00:00,230.79,196.05216260999993,247.07283892124892
2018-04-01 14:00:00,34.78,131.60435414,180.80402670174837
2018-04-01 15:00:00,17.62,56.14374372000002,60.01374972805381
2018-04-01 16:00:00,64.51,95.69258017000003,55.085237630680204
2018-04-01 17:00:00,36.78,159.97150092,117.63870915412903
2018-04-02 08:00:00,269.17,289.86077672,285.1531559872627
2018-04-02 09:00:00,402.66,477.4563873,389.49460686206817
2018-04-02 10:00:00,407.91,489.99093239000007,468.99274354040625
2018-04-02 11:00:00,538.67,416.44455089999997,411.56652202248574
2018-04-02 12:00:00,261.45,395.0411434999998,419.66771756887437
2018-04-02 13:00:00,104.09,200.43268294000006,238.34087680220605
2018-04-02 14:00:00,112.98,106.19961354,120.16299979269505
2018-04-02 15:00:00,66.17,99.46978054000003,89.44386488199234
2018-04-02 16:00:00,104.24,94.65633568000003,58.96008900113404
2018-04-02 17:00:00,81.29,188.27697009000002,104.6522603470087
2018-04-03 08:00:00,345.6,307.43152703000004,327.2118517881632
2018-04-03 09:00:00,748.01,572.3405512900001,462.1085148739815
2018-04-03 10:00:00,832.95,690.2074618799999,692.5720069348812
2018-04-03 11:00:00,684.7,612.0000556399999,649.5800431644917
2018-04-03 12:00:00,157.66,475.45125942000004,527.7997496938706
2018-04-03 13:00:00,630.72,134.19594316999996,232.44438209831716
2018-04-03 14:00:00,549.85,403.40898977999996,395.10215544998647
2018-04-03 15:00:00,38.04,343.01558663,273.81060418993235
2018-04-03 16:00:00,122.88,111.76909846,63.26921221643686
2018-04-03 17:00:00,14.9,173.46682398999997,76.94802104339004
2018-04-04 08:00:00,208.65,281.07403751,310.9540502053499
2018-04-04 09:00:00,398.14,522.39743404,425.8288113552332
2018-04-04 10:00:00,616.08,534.1939913699999,520.6881771039963
2018-04-04 11:00:00,752.56,615.45581288,599.5474490225315
2018-04-04 12:00:00,153.59,506.55153662999976,597.6478207075596
2018-04-04 13:00:00,114.85,236.22555384999995,258.58641463637355
2018-04-04 14:00:00,130.2,186.54757046999998,175.64040918946267
2018-04-04 15:00:00,190.2,78.10011594000001,122.44085542514921
2018-04-04 16:00:00,66.48,169.82982363,113.05948166325689
2018-04-04 17:00:00,7.58,82.77451891000001,57.424835381135345
2018-04-05 08:00:00,203.87,275.13373813000004,317.6042185252905
2018-04-05 09:00:00,362.73,503.58412448,425.0945873808861
2018-04-05 10:00:00,441.03,533.5691762800001,484.2377644997835
2018-04-05 11:00:00,227.07,510.3896759599999,466.4240965247154
2018-04-05 12:00:00,119.48,143.25488976000003,292.75758109867576
2018-04-05 13:00:00,149.12,254.28193917999997,203.0840635228157
2018-04-05 14:00:00,424.76,187.80461876999993,165.40120478242636
2018-04-05 15:00:00,428.02,291.49015438999993,228.84897940188648
2018-04-05 16:00:00,226.58,328.40359149999995,212.2058580288291
2018-04-05 17:00:00,140.6,177.97976495,114.00526421785355
2018-04-06 08:00:00,349.5,269.23710079,233.8006972655654
2018-04-06 09:00:00,556.5,483.1636087999999,436.1233737802506
2018-04-06 10:00:00,683.55,594.58609268,617.0682179868221
2018-04-06 11:00:00,705.55,562.5404953099999,656.935925642252
2018-04-06 12:00:00,627.51,414.84577615999996,561.1828208720684
2018-04-06 13:00:00,455.31,477.29711262999996,459.66296729922294
2018-04-06 14:00:00,255.13,439.4785781800001,334.2054671984911
2018-04-06 15:00:00,90.62,283.60379667000007,200.51071151286365
2018-04-06 16:00:00,57.94,107.91398927,81.65600621178747
2018-04-06 17:00:00,29.13,120.61837273999998,62.50622043795884
2018-04-07 08:00:00,319.24,255.02719043000008,323.8533954012394
2018-04-07 09:00:00,758.55,508.73709872999996,486.5893171334267
2018-04-07 10:00:00,881.57,755.6476909499996,731.2718265724183
2018-04-07 11:00:00,563.73,711.7660926499998,706.5593776810169
2018-04-07 12:00:00,590.87,466.27833936,477.3198487740755
2018-04-07 13:00:00,320.1,459.7323739199999,477.6888322645426
2018-04-07 14:00:00,407.09,290.21445009999997,275.6215372413397
2018-04-07 15:00:00,229.56,291.24576022,275.71367816984656
2018-04-07 16:00:00,38.78,139.08693164999997,130.85229199647904
2018-04-07 17:00:00,51.01,122.94421602999998,65.33817222543061
2018-04-08 08:00:00,336.54,313.61819058000003,355.95254535734654
2018-04-08 09:00:00,487.75,597.6202200099999,554.2271252667904
2018-04-08 10:00:00,796.15,667.3218415800002,626.3728426229953
2018-04-08 11:00:00,950.55,725.00302617,750.1896814906597
2018-04-08 12:00:00,666.26,748.6296580699998,740.482491248846
2018-04-08 13:00:00,417.3,473.69826383999987,522.3960025674105
2018-04-08 14:00:00,289.4,328.1859498699999,347.529975965023
2018-04-08 15:00:00,566.3,158.09675137000005,206.0093106240034
2018-04-08 16:00:00,384.65,342.9107722199999,292.2297122257948
2018-04-08 17:00:00,116.69,289.2648382599999,153.21334567040205
2018-04-09 08:00:00,252.44,330.79235082,360.52667431354524
2018-04-09 09:00:00,428.96,531.5185122800001,460.2945909154415
2018-04-09 10:00:00,684.14,671.34830094,574.0378096908331
2018-04-09 11:00:00,849.67,691.1214170000001,724.2272083246708
2018-04-09 12:00:00,738.26,706.1128294499999,758.2691885876656
2018-04-09 13:00:00,649.24,529.4947086799998,605.0998319900036
2018-04-09 14:00:00,310.2,499.92160461000003,514.9377646011114
2018-04-09 15:00:00,298.92,288.0434831,272.013576233089
2018-04-09 16:00:00,346.67,227.92242126,197.37066130936145
2018-04-09 17:00:00,59.61,247.20664228000007,172.6056529095769
2018-04-10 08:00:00,411.34,217.55657149000004,370.34083758473395
2018-04-10 09:00:00,756.35,541.50808703,618.2843103325367
2018-04-10 10:00:00,861.43,860.3322705799999,854.7760719180108
2018-04-10 11:00:00,790.09,896.8320306099996,832.6893946194649
2018-04-10 12:00:00,652.64,648.66674896,671.2574384343625
2018-04-10 13:00:00,324.2,513.85384325,552.4600063812733
2018-04-10 14:00:00,246.3,261.56452085,322.7362303698063
2018-04-10 15:00:00,62.48,293.12091698000006,234.80754854679108
2018-04-10 16:00:00,44.24,110.41599434999999,117.39707534104586
2018-04-10 17:00:00,38.75,85.97381890999995,64.36096765525639
2018-04-11 08:00:00,292.89,283.12874663,355.3010873043537
2018-04-11 09:00:00,595.86,541.91910847,506.1979841458798
2018-04-11 10:00:00,515.16,766.5673057399999,668.5777955317498
2018-04-11 11:00:00,441.43,642.96868988,533.5912653064728
2018-04-11 12:00:00,350.8,447.3434833599999,429.1615914165974
2018-04-11 13:00:00,564.02,300.65323738000006,327.1952356374264
2018-04-11 14:00:00,341.85,385.35763241,387.3751206368208
2018-04-11 15:00:00,52.16,213.4427281300001,225.98432003349066
2018-04-11 16:00:00,85.27,93.22113881000004,109.16288937136531
2018-04-11 17:00:00,78.44,110.83381087000001,50.95318573750556
2018-04-12 08:00:00,511.51,333.76317924999995,363.8644916921854
2018-04-12 09:00:00,747.2,689.94781891,656.7240085029603
2018-04-12 10:00:00,876.78,734.0598891100001,792.4836270046235
2018-04-12 11:00:00,926.92,752.5465784399996,761.9516074419022
2018-04-12 12:00:00,731.09,703.9605798099999,701.9189590287209
2018-04-12 13:00:00,572.09,550.3005710699998,536.3051549702883
2018-04-12 14:00:00,296.76,395.01272873000005,398.9082334470749
2018-04-12 15:00:00,93.37,130.40847451,178.02015680730344
2018-04-12 16:00:00,244.02,80.67212861,49.474689390286805
2018-04-12 17:00:00,186.23,264.97477111000006,81.71270226716996
2018-04-13 08:00:00,506.17,443.52483065,410.65805584430694
2018-04-13 09:00:00,729.23,704.1202876599997,634.8564545059204
2018-04-13 10:00:00,862.33,752.3212883099999,769.1722519433498
2018-04-13 11:00:00,857.08,807.0266382199999,768.0862203311921
2018-04-13 12:00:00,783.85,687.7096600299999,673.0779388904572
2018-04-13 13:00:00,810.37,620.5500447199998,582.4709784382582
2018-04-13 14:00:00,756.32,486.2323197300001,537.7676910674572
2018-04-13 15:00:00,509.57,388.43485855999984,428.33620599210263
2018-04-13 16:00:00,215.77,358.76874032,257.94695519328116
2018-04-13 17:00:00,89.71,227.20170051000005,105.58306212991477
2018-04-14 08:00:00,469.04,383.87638962000005,412.1583718210459
2018-04-14 09:00:00,720.4,667.4966308000004,661.2130277860165
2018-04-14 10:00:00,761.79,824.1279814799997,828.28684928298
2018-04-14 11:00:00,1019.78,810.8001798499997,762.01730245471
2018-04-14 12:00:00,1124.14,857.5719598599997,837.131958643198
2018-04-14 13:00:00,705.77,872.5307082300001,795.1069499015808
2018-04-14 14:00:00,151.58,527.3566119699999,505.31323533654216
2018-04-14 15:00:00,76.1,90.35532529000001,164.60445160925389
2018-04-14 16:00:00,47.88,80.11772783999997,121.87216329351068
2018-04-14 17:00:00,10.67,105.81431474999997,149.08932200163602
2018-04-15 08:00:00,565.15,319.60173404000005,372.49694930434225
2018-04-15 09:00:00,799.8,730.66774135,736.4194750893116
2018-04-15 10:00:00,951.85,877.3413093900001,868.8331955158711
2018-04-15 11:00:00,796.87,973.3109042700003,838.9000570070743
2018-04-15 12:00:00,800.86,768.6307617900001,661.4460736727715
2018-04-15 13:00:00,652.16,657.9264457200001,620.4989109027385
2018-04-15 14:00:00,433.14,401.9271312199999,459.87051176726817
2018-04-15 15:00:00,433.53,206.67738015999993,286.1454899999499
2018-04-15 16:00:00,249.23,238.7709596100001,223.95870631456376
2018-04-15 17:00:00,80.26,244.29038901999996,88.07510509237648
2018-04-16 08:00:00,314.88,399.3705803199999,395.8652040731907
2018-04-16 09:00:00,393.92,580.5440576799999,550.7154854607583
2018-04-16 10:00:00,663.85,658.0904079000002,576.5930938231945
2018-04-16 11:00:00,924.09,797.1014597699999,692.2701177120209
2018-04-16 12:00:00,836.05,855.9227802599997,783.7319179022312
2018-04-16 13:00:00,421.86,635.6099188799999,637.0842780339718
2018-04-16 14:00:00,511.54,260.85158408,369.87995803534983
2018-04-16 15:00:00,139.68,337.43746014,357.43963837623596
2018-04-16 16:00:00,247.58,87.57071114000001,113.06392429724336
2018-04-16 17:00:00,30.99,218.9053602399999,119.19815239146352
2018-04-17 08:00:00,542.1,279.95551259999996,352.6744761586189
2018-04-17 09:00:00,734.05,662.0837431199998,716.565798561573
2018-04-17 10:00:00,994.61,832.7513453799997,848.3476854836941
2018-04-17 11:00:00,757.76,944.6413288999998,916.5495332264901
2018-04-17 12:00:00,503.99,698.22263387,650.0641853249073
2018-04-17 13:00:00,649.34,425.12597279,474.7951733404398
2018-04-17 14:00:00,214.93,481.58377590999993,484.56788368821145
2018-04-17 15:00:00,327.71,144.39163001000003,183.16269804418087
2018-04-17 16:00:00,34.38,282.47931590999997,194.03968278855086
2018-04-17 17:00:00,16.2,48.99729213999997,63.623236798569565
2018-04-18 08:00:00,438.58,336.03313051,351.97295976519587
2018-04-18 09:00:00,769.37,611.4232889399997,647.2181010639667
2018-04-18 10:00:00,917.04,890.3095049100001,853.2012106418609
2018-04-18 11:00:00,1020.49,864.65423961,832.5324681937694
2018-04-18 12:00:00,897.82,781.1609235700003,787.1152460432053
2018-04-18 13:00:00,288.67,630.5123850399997,657.1366487431526
2018-04-18 14:00:00,318.76,228.06387677999993,267.0596545431018
2018-04-18 15:00:00,300.87,191.16850417999993,224.96064271330835
2018-04-18 16:00:00,197.25,179.17104488999993,151.04439578801393
2018-04-18 17:00:00,33.39,196.34146662000006,59.35726310312748
2018-04-19 08:00:00,456.17,377.85660641,388.16695892751216
2018-04-19 09:00:00,617.79,704.9962717799999,665.3134040486813
2018-04-19 10:00:00,753.79,832.73112555,755.2179735732079
2018-04-19 11:00:00,423.69,780.29760684,738.4427975285054
2018-04-19 12:00:00,506.39,412.8054511900001,461.2111377900839
2018-04-19 13:00:00,423.85,428.0927782099999,450.6733149182797
2018-04-19 14:00:00,449.74,274.05711177999984,332.6342090034485
2018-04-19 15:00:00,269.71,339.6834358,300.14431714475154
2018-04-19 16:00:00,140.57,165.72916865999994,141.9821133376658
2018-04-19 17:00:00,43.25,163.96155173999995,66.76538588427007
2018-04-20 08:00:00,556.38,328.67774461999994,381.7145402920246
2018-04-20 09:00:00,776.75,713.53039975,735.2002344202996
2018-04-20 10:00:00,983.53,839.25476621,871.0860657048225
2018-04-20 11:00:00,706.8,827.30534229,880.9317821717262
2018-04-20 12:00:00,679.45,593.46352038,616.5366410887242
2018-04-20 13:00:00,795.18,465.59256072999995,557.3218571054936
2018-04-20 14:00:00,590.13,605.5108759899998,541.8060803425312
2018-04-20 15:00:00,288.59,386.37910905999996,352.12666790485383
2018-04-20 16:00:00,144.89,186.55846196000002,152.68213607668878
2018-04-20 17:00:00,53.39,150.38487211999993,53.87362290032208
2018-04-21 08:00:00,521.64,405.70046469,389.3476151454449
2018-04-21 09:00:00,722.27,701.0136199799999,717.9963267052174
2018-04-21 10:00:00,899.97,810.1324128699999,843.3717954933644
2018-04-21 11:00:00,1005.08,732.0377695600002,848.234485770464
2018-04-21 12:00:00,814.0,826.9580465199999,792.5758378958702
2018-04-21 13:00:00,891.63,679.55174144,626.1658228754998
2018-04-21 14:00:00,260.07,657.7731994899997,625.6484484136105
2018-04-21 15:00:00,64.17,118.25232500999996,192.57043026834728
2018-04-21 16:00:00,82.15,31.37112658999998,67.61369285143913
2018-04-21 17:00:00,69.01,105.68366999000003,32.32427912157029
2018-04-22 08:00:00,551.49,436.35792316,396.267944585681
2018-04-22 09:00:00,755.31,740.5848220100002,715.919622695446
2018-04-22 10:00:00,919.41,870.6976998899997,832.7532706010342
2018-04-22 11:00:00,836.94,883.2660221999997,825.7506299972534
2018-04-22 12:00:00,623.55,748.8824324200001,678.6729291665554
2018-04-22 13:00:00,497.17,609.8736785799998,515.2739705479145
2018-04-22 14:00:00,174.54,290.13888394,387.42000173449514
2018-04-22 15:00:00,207.95,41.694065989999984,156.44875508844854
2018-04-22 16:00:00,55.58,134.18874703000003,108.90588999152183
2018-04-22 17:00:00,70.32,131.50862326,38.987445206791165
2018-04-23 08:00:00,283.5,439.02555603,392.91784874618054
2018-04-23 09:00:00,396.31,566.2148111799999,509.85094868659974
2018-04-23 10:00:00,750.46,664.1301204900001,539.4702343440056
2018-04-23 11:00:00,1017.24,818.8421326,706.3746060848237
2018-04-23 12:00:00,700.12,800.0882781,789.3124958539009
2018-04-23 13:00:00,494.47,576.00570893,537.1257479470968
2018-04-23 14:00:00,727.2,231.03464600999996,397.0646103054285
2018-04-23 15:00:00,309.04,414.52902681,444.25412858426574
2018-04-23 16:00:00,147.95,184.89679709,158.40500075072052
2018-04-23 17:00:00,56.26,170.51257611999998,67.76774643212558
2018-04-24 08:00:00,536.16,295.30713004999996,354.01636151075365
2018-04-24 09:00:00,745.91,680.4906133399999,717.3576368522645
2018-04-24 10:00:00,902.63,867.9118248000001,868.2206017649174
2018-04-24 11:00:00,919.62,901.7374961699998,861.4430312955379
2018-04-24 12:00:00,587.0,739.2924068799996,742.8781553900242
2018-04-24 13:00:00,538.2,491.61831132999987,495.65750268995765
